gene_id	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
TRINITY_DN15830_c0_g1	38.5095293409099	-0.0806195482137447	0.382971490576692	-0.210510573756665	0.833269199892175	0.906573089485014
TRINITY_DN15831_c0_g1	4752.84881486275	0.324288523744138	0.050560757330723	6.41383833756551	1.41900683508618e-10	2.35628441250473e-09
TRINITY_DN15832_c0_g1	51.9205292107519	-0.354768568869085	0.326281068442037	-1.08730969456203	0.276899965590905	0.448138768264368
TRINITY_DN15833_c0_g1	144.543826237411	0.115326795530902	0.186474569239125	0.618458570525041	0.536273099338415	0.695555252060201
TRINITY_DN15834_c0_g1	290.262683348123	-0.0958086419550048	0.140857056297121	-0.680183474464411	0.496388294726186	0.661066650139316
TRINITY_DN15835_c0_g1	639.134516797259	0.0500604493604831	0.101136578987537	0.494978670048272	0.620615177067759	0.762218421617062
TRINITY_DN15836_c0_g1	741.841404986487	-0.349336689141926	0.107413869570987	-3.25224936534905	0.00114495523584779	0.00521487708635125
TRINITY_DN15837_c0_g1	25.7643795908236	0.359906251517229	0.451086133355163	0.797865917181402	0.424948303834847	0.596802319606248
TRINITY_DN15838_c0_g1	349.838758858627	0.917892134630575	0.148611264342893	6.17646407013071	6.55531190781112e-10	9.75170366451241e-09
TRINITY_DN15839_c0_g1	232.348320943321	-0.754522250332253	0.161249401824895	-4.67922511211301	2.87961144592389e-06	2.38641832535129e-05
TRINITY_DN1584_c0_g1	2469.22542675248	0.307456620490722	0.0651673796592669	4.71795278708895	2.38229759964169e-06	1.99448171132792e-05
TRINITY_DN15840_c0_g1	4138.50170327142	0.0468087295562775	0.0586505877170343	0.798094808224446	0.424815474060983	0.596744071569978
TRINITY_DN15841_c0_g1	1748.60278614347	-0.290372275265616	0.0642891027850171	-4.51666398637762	6.28214708947217e-06	4.86150677603177e-05
TRINITY_DN15842_c0_g1	1174.36451321238	-0.336121076126778	0.0886479768359562	-3.79163843466809	0.000149656688693231	0.000863957792327826
TRINITY_DN15843_c0_g1	567.875915981667	-0.0630672023893678	0.106387640036733	-0.592805727879596	0.553311173986804	0.709373299983082
TRINITY_DN15844_c0_g1	1573.8845328863	-0.0371777755432756	0.0657082524925377	-0.565800704371156	0.571529267603809	0.724276706784398
TRINITY_DN15845_c0_g1	2821.35093009293	-0.0449385602553908	0.0524578719599841	-0.856659993559611	0.391632819288775	0.566489131083088
TRINITY_DN15846_c0_g1	623.253882454179	-0.0473834445699223	0.100168767984588	-0.473036112186311	0.636187415492433	0.774055257460037
TRINITY_DN15847_c0_g1	1122.79499496872	-0.767788522931463	0.0830449940228859	-9.24545220293318	2.34248083562956e-20	9.2062565592428e-19
TRINITY_DN15848_c0_g1	1934.41643045147	0.147844740210847	0.0610947300940271	2.41992623559035	0.0155236557526011	0.0476348113785918
TRINITY_DN15849_c0_g1	172.152728143483	-0.221170962737886	0.178113496955117	-1.24174173501079	0.214331866180979	0.373039411260648
TRINITY_DN1585_c0_g1	9073.35556978682	0.0497619542259281	0.0435056867962418	1.14380344020283	0.252705162818635	0.420008580861997
TRINITY_DN15850_c0_g1	3749.70638504152	0.0228014088362895	0.050510896445868	0.451415643765609	0.651690010484987	0.786411040985025
TRINITY_DN15851_c0_g1	798.568237969763	0.368661876327762	0.0906805778896474	4.06549985572876	4.7929623966869e-05	0.000315096140030548
TRINITY_DN15852_c0_g1	3311.11531568881	0.115340305644706	0.0535495389066026	2.15389913713121	0.0312480826558851	0.0839250205619117
