gene_id	response_group	interaction_vs_self_padj	interaction_vs_self_lfc	interaction_vs_onu_padj	interaction_vs_onu_lfc	onu_vs_self_padj	onu_vs_self_lfc	sig_reaction_vs_noncontact	sig_reaction_vs_control	sig_control_vs_noncontact	n_significant	mean_noncontact	mean_control	mean_reaction	expression_range	maximum_abs_lfc	minimum_relevant_padj	significance_score	selection_score
gene_1037	Non-contact specific	4.74248865339258e-8	0.5161651469969405	0.271412481870204	-0.10969644611144402	7.49984482704049e-12	0.6264452590735337	TRUE	FALSE	TRUE	2	10.147027061853041	10.673408244159992	10.577623454012276	0.5263811823069506	0.6264452590735337	7.49984482704049e-12	11.124947722135929	12.904219422589946
gene_1038	Reaction-zone specific	0.0167450529360035	-0.3196710989221049	0.00288146245007939	-0.39491287108810746	0.633041616022323	0.07520808116045762	TRUE	TRUE	FALSE	2	11.339892698496772	11.417684463956276	11.049066513156713	0.36861795079956217	0.39491287108810746	0.00288146245007939	2.5403870355757965	3.698830728551574
gene_1039	NA	0.098770528250706	-0.1723543411468515	7.8565483086587e-4	-0.3351288604759031	0.126185286294086	0.16222470691892438	FALSE	TRUE	FALSE	1	11.647583136011377	11.809852604445757	11.491723459018274	0.3181291454274824	0.3351288604759031	7.8565483086587e-4	3.1047682147431024	4.093155081122391
gene_1040	NA	0.122345370890497	-0.17195771441679286	0.0240411952526166	-0.23659367687338895	0.586253837500017	0.06525422367725377	FALSE	TRUE	FALSE	1	9.88877914071915	9.944526869840999	9.757644731275462	0.1868821385655366	0.23659367687338895	0.0240411952526166	1.6190439443767917	2.279113436689106
gene_1041	NA	0.00571674008148208	-0.5483259851618961	0.431104437713788	-0.16314225946951405	0.0746978093324268	-0.3613873370217848	TRUE	FALSE	FALSE	1	12.848790705858846	12.47993363824321	12.313311755039429	0.5354789508194173	0.5483259851618961	0.00571674008148208	2.242851553061952	3.8749824742051615
gene_1042	Multi-region differential response	8.03336746494375e-108	-2.1572562995087257	1.76359711705291e-64	-1.6618152384249023	1.67946348455623e-6	-0.4789387451891735	TRUE	TRUE	TRUE	3	15.545120611389086	15.059366912072807	13.413121360130319	2.131999251258767	2.1572562995087257	8.03336746494375e-108	107.09510236694082	113.54161421721703
gene_1043	Multi-region differential response	0.0062127171669485	-0.37533101591105744	5.55434621909745e-7	-0.648165301032959	0.0452070196384095	0.26468733952761553	TRUE	TRUE	TRUE	3	9.35396379438542	9.55666053675242	9.109123648505836	0.44753688824658333	0.648165301032959	5.55434621909745e-7	6.255367052861377	7.999234543173879
gene_1044	NA	0.267019700621407	0.3154999500191207	0.0306559044633021	0.5750138853030758	0.402374024619721	-0.22620596678467553	FALSE	TRUE	FALSE	1	7.909034737803951	7.8449420429318915	8.05962490775897	0.2146828648270782	0.5750138853030758	0.0306559044633021	1.5134858660437915	2.8781965014770217
gene_1045	Reaction-zone specific	2.6644947530055e-7	0.7587062573461449	2.9485781144729e-6	0.6888106366272213	0.734072515613136	0.06084657378897054	TRUE	TRUE	FALSE	2	11.347387638590648	11.42216941307244	12.087954099338152	0.7405664607475035	0.7587062573461449	2.6644947530055e-7	6.574385130646564	8.832364106086358
gene_1046	Non-contact specific	0.00351403926877632	0.2830591131383259	0.771916152428054	0.03290315830497843	0.0110446003685858	0.2473687965638017	TRUE	FALSE	TRUE	2	10.923896321266264	11.153991583141396	11.184352862890538	0.2604565416242739	0.2830591131383259	0.00351403926877632	2.454193389648471	3.2807681575493968
gene_1047	Non-contact specific	2.6575948176161e-4	0.5568979577349155	0.0999727106334222	-0.2521028909058745	4.02668193717257e-8	0.8205614129339885	TRUE	FALSE	TRUE	2	9.578778591581646	10.23371179461023	10.025449681501499	0.6549332030285839	0.8205614129339885	4.02668193717257e-8	7.395052673443521	9.691108702340083
gene_1048	Reaction-zone specific	0.00239932011713351	-0.3771152585543172	1.22214631670278e-6	-0.5918151966762666	0.105510042962866	0.2103870806509343	TRUE	TRUE	FALSE	2	11.912905258910051	12.12549118920266	11.560107806979772	0.5653833822228869	0.5918151966762666	1.22214631670278e-6	5.912876796767225	7.661890572342646
gene_1049	Non-contact specific	1.31985162679419e-10	-2.6698962352737072	0.168056744593395	0.4592867807773991	1.79917270073951e-19	-3.442590397495223	TRUE	FALSE	TRUE	2	8.128471769938134	7.337904699108271	7.444399351297707	0.7905670708298631	3.442590397495223	1.79917270073951e-19	18.744927147172323	26.420675012992632
gene_1050	Plate-wide response	0.276066138007547	0.16737225468340297	0.0299661535034229	-0.31299180228283396	7.1748404754232e-4	0.4817631809534584	FALSE	TRUE	TRUE	2	10.944216740040648	11.405420695184066	11.113301615955885	0.46120395514341794	0.4817631809534584	7.1748404754232e-4	3.1441877505401186	4.568918067590453
gene_1051	Multi-region differential response	5.078665609172581e-15	0.8184250833559427	0.0334987336406984	0.21968353812800245	8.836133699435921e-9	0.5896318973453609	TRUE	TRUE	TRUE	3	9.510107678553107	9.953210161944504	10.129985897547634	0.6198782189945273	0.8184250833559427	5.078665609172581e-15	14.294250381160767	16.550978766867182
gene_1052	Plate-wide response	0.316656468171249	-0.1900498064725235	1.35393031879422e-11	-1.1609570449563729	1.98695973443596e-8	0.9522085221258488	FALSE	TRUE	TRUE	2	9.002432597145052	9.671640609193174	8.895681885192376	0.7759587240007981	1.1609570449563729	1.35393031879422e-11	10.86840368642036	13.966276500333903
gene_1053	Reaction-zone specific	2.68955768623824e-6	-1.3187552619847709	1.46200403002938e-9	-1.6952522741657552	0.24538422866225	0.29216880510291693	TRUE	TRUE	FALSE	2	8.720580002027928	8.926511674731813	8.0806693204133	0.8458423543185134	1.6952522741657552	1.46200403002938e-9	8.835051430239233	13.071398332889256
gene_1054	Multi-region differential response	4.6282530966289e-5	-1.1461383149645803	3.02259960209692e-12	-1.9011935285730457	0.00402856228560538	0.6477396474182725	TRUE	TRUE	TRUE	3	8.0489965813182085	8.323949558741417	7.685070106254821	0.63887945248659594	1.9011935285730457	3.02259960209692e-12	11.519619379159213	15.9608858887919
gene_1055	Plate-wide response	0.0886269865002293	-0.1187478626416488	6.84537646416799e-6	-0.2882607904482117	0.0104204259433656	0.16886510011631323	FALSE	TRUE	TRUE	2	11.212883258405874	11.36798292038768	11.105748793562155	0.2622341268255255	0.2882607904482117	6.84537646416799e-6	5.164602662677553	6.003358370399502
gene_1056	Multi-region differential response	6.81986597379602e-10	0.6551989463514089	0.00199209694770431	0.32133445025507446	0.00244666083529216	0.32439934979299595	TRUE	TRUE	TRUE	3	9.659766970161169	9.914517857746743	10.175941205459814	0.5161742352986458	0.6551989463514089	6.81986597379602e-10	9.166224160154776	10.99279628815624
gene_1057	Reaction-zone specific	2.73535284177574e-11	-1.0852099631638361	7.919000302903299e-13	-1.1683791030348898	0.696485794269197	0.07288956093983562	TRUE	TRUE	FALSE	2	11.350711961864002	11.432593523786005	10.395171312489067	1.0374222112969385	1.1683791030348898	7.919000302903299e-13	12.101329640422621	15.47551005778934
gene_1058	NA	5.8598747162968e-5	-0.5730085350981208	0.0521438656906003	-0.28087395999425496	0.0558515612235937	-0.2755930092821909	TRUE	FALSE	FALSE	1	10.144916189938431	9.91999669549642	9.695490482595549	0.4494257073428827	0.5730085350981208	5.8598747162968e-5	4.232111669067679	5.827554446606803
gene_1059	Reaction-zone specific	4.2526520884819e-4	-0.43550282888587216	0.0134293359465606	-0.30690052085523306	0.370942967570022	-0.12122344998650744	TRUE	TRUE	FALSE	2	10.671724433068022	10.565051516561269	10.303212658667068	0.36851177440095384	0.43550282888587216	4.2526520884819e-4	3.3713401456736922	4.6108575778463905
gene_1060	Multi-region differential response	3.29335930852688e-17	-1.0965181172487182	2.52985168223222e-30	-1.449768049212011	0.00720339597248316	0.33540377144970585	TRUE	TRUE	TRUE	3	9.937151061118415	10.219955002784136	9.159194204148879	1.0607607986352576	1.449768049212011	2.52985168223222e-30	29.596904939486738	33.557201836546014
gene_1061	Multi-region differential response	8.002662059371731e-9	-0.6631799038334057	2.79221035985207e-16	-0.901364863346633	0.0403108029429264	0.2299903572065666	TRUE	TRUE	TRUE	3	9.722813573028752	9.904313396683188	9.250427749434158	0.6538856472490302	0.901364863346633	2.79221035985207e-16	15.554051865890743	18.01066723983304
gene_1062	Non-contact specific	1.66926133989416e-16	-2.1121491041346436	0.182810707856498	-0.32493091919470407	2.01773367436811e-13	-1.7160064820875105	TRUE	FALSE	TRUE	2	8.96216240846066	8.126378650717632	7.987995758523703	0.974166649936957	2.1121491041346436	1.66926133989416e-16	15.77747566476545	20.975940522971694
gene_1063	Non-contact specific	3.71453154291607e-7	-0.769959442188052	0.0552838408170397	0.2977475114484059	1.50173571390088e-13	-1.0877957331795605	TRUE	FALSE	TRUE	2	9.86592716520232	9.101449679412605	9.304605698849773	0.7644774857897154	1.0877957331795605	1.50173571390088e-13	12.823406490829601	15.763475442978438
gene_1064	NA	0.462786468435996	-0.08117797860575807	0.102760499573042	-0.19500197195226407	0.439523693260565	0.10101093419868291	FALSE	FALSE	FALSE	0	10.561901008188805	10.655645677651968	10.485752538187604	0.16989313946436368	0.19500197195226407	0.102760499573042	0.988173793065792	1.5480708764346838
gene_1065	Reaction-zone specific	3.31627943434902e-7	-0.3755376894993479	3.43427481817302e-5	-0.3039222568908393	0.404938376949096	-0.06948950085444493	TRUE	TRUE	FALSE	2	11.688544485363883	11.623292731233578	11.33856957545129	0.34997490991259284	0.3755376894993479	3.31627943434902e-7	6.479348882318735	7.580399171230024
gene_1066	Reaction-zone specific	1.21166464858719e-7	-0.9982713182469372	9.45620064656113e-14	-1.37535801217095	0.0576028551844614	0.3388751463380811	TRUE	TRUE	FALSE	2	9.085199410636323	9.342902141237484	8.530003617292932	0.8128985239445523	1.37535801217095	9.45620064656113e-14	13.024283321279887	16.58789786956634
gene_1067	NA	0.093812316884178	-0.6682541795345778	0.00647414748993588	-1.1974013544338729	0.363972452519947	0.28966357226830053	FALSE	TRUE	FALSE	1	7.631492267612552	7.762562200082234	7.451192785616126	0.31136941446610855	1.1974013544338729	0.00647414748993588	2.1888174109983725	4.894989534332227
gene_1068	Plate-wide response	0.562764079013029	-0.09239153791660376	0.00304148833110888	-0.4043480115423505	0.0246696991388488	0.30879331552507333	FALSE	TRUE	TRUE	2	9.0939691856301	9.311495650370905	9.042450997984012	0.2690446523868921	0.4043480115423505	0.00304148833110888	2.5169138454002176	3.594654520871811
gene_1069	Reaction-zone specific	1.06264502409342e-6	-0.6213304191127172	2.3761657114145e-4	-0.4638166997386475	0.274880426189822	-0.14722060388621716	TRUE	TRUE	FALSE	2	10.009254320911387	9.890877141344077	9.538840086324072	0.4704142345873148	0.6213304191127172	1.06264502409342e-6	5.973611787051281	7.6866868598640306
gene_1070	Reaction-zone specific	0.0138528308292135	-2.3766943799686424	0.00930655387500427	-2.690993257856744	0.882259446612351	0.04424701699394452	TRUE	TRUE	FALSE	2	7.3211124001118835	7.3726875295952	7.061836357336284	0.310851172258916	2.690993257856744	0.00930655387500427	2.031211104209809	7.724048792182213
gene_1071	Reaction-zone specific	0.00380115728021824	-1.166901667490959	0.00348402057657035	-1.1428395242127698	0.9820833888271	-0.00700305613293331	TRUE	TRUE	FALSE	2	7.840988004232163	7.848412629346685	7.528368390739432	0.3200442386072524	1.166901667490959	0.00348402057657035	2.457919288720468	5.111766862309638
gene_1072	NA	0.0336604262491382	-1.154553999855194	0.0559967176949895	-0.8651075281177485	0.81311847930799	-0.07478100506267547	TRUE	FALSE	FALSE	1	7.458904814478416	7.4353247276827945	7.254640621698206	0.2042641927802098	1.154553999855194	0.0336604262491382	1.4728803887619615	3.9862525812525593
gene_1073	Multi-region differential response	5.52201413790531e-37	-1.102224158632111	7.86731050606288e-17	-0.7179091265175652	8.66135372342955e-6	-0.3744909455604172	TRUE	TRUE	TRUE	3	11.066983539684689	10.734415229484728	10.131947063841967	0.9350364758427219	1.102224158632111	5.52201413790531e-37	36.257902485779624	39.39738727888657
gene_1074	NA	0.0288268776665075	0.40773172396977225	0.824123341340786	0.04671578723915383	0.0596886408544927	0.3476847555661055	TRUE	FALSE	FALSE	1	9.265199370329915	9.533629543048326	9.572479530626103	0.30728016029618743	0.40773172396977225	0.0288268776665075	1.540202394921569	2.662946003157301
gene_1075	Multi-region differential response	0.00591372432017859	-0.22005994627269737	1.02438779122875e-12	0.5487435755592109	4.09782838487948e-24	-0.7714205858533493	TRUE	TRUE	TRUE	3	13.776816147295238	13.016264272702164	13.560210403199658	0.760551874593073	0.7714205858533493	4.09782838487948e-24	23.387446233602102	25.690839279901873
gene_1076	NA	0.632974278174782	-0.14145234586463526	0.397405393900511	0.18611616050578225	0.158624061717238	-0.3167973469908383	FALSE	FALSE	FALSE	0	7.297872197304648	7.119719104251572	7.23628666572804	0.17815309305307636	0.3167973469908383	0.158624061717238	0.7996309338001935	1.6113787208349464
gene_1077	NA	0.529324453936868	0.22816955405772937	0.760173201305128	0.09404411300532774	0.762775288502854	0.0900115485999436	FALSE	FALSE	FALSE	0	7.270359602408931	7.37685929483132	7.41536107242285	0.14500147001391905	0.22816955405772937	0.529324453936868	0.27627804183997995	0.8776186199693577
gene_1078	Multi-region differential response	8.80403665392979e-12	-0.6252017498516402	6.7390363415342e-4	0.3183797339102902	3.01146887507376e-27	-0.9507677856442586	TRUE	TRUE	TRUE	3	10.778896653869952	9.991245021016342	10.248378539456919	0.7876516328536098	0.9507677856442586	3.01146887507376e-27	26.521221621104914	29.21040882524704
gene_1079	Reaction-zone specific	9.2802735371903e-11	-2.4853474886136286	2.09343823121673e-12	-2.647618671513135	0.665470916456934	0.11865528758306024	TRUE	TRUE	FALSE	2	8.066718264807227	8.137935754991336	7.448973120653896	0.6889626343374395	2.647618671513135	2.09343823121673e-12	11.679139848834124	17.663339826197834
gene_1080	Plate-wide response	0.855165093224818	-0.02205528016783311	7.9669448319674e-4	-0.33334652566070766	0.0018990044500312	0.31045412686022206	FALSE	TRUE	TRUE	2	11.581054513551447	11.881232038045031	11.563557578568794	0.31767445947623685	0.33334652566070766	7.9669448319674e-4	3.098708190146481	4.083075700944133
gene_1081	NA	0.758874853630021	-0.04829736222098439	0.431913370817314	-0.11359717862329297	0.671923283123302	0.06877597608888446	FALSE	FALSE	FALSE	0	12.628073913106007	12.703588109804764	12.590972237795917	0.11261587200884726	0.11359717862329297	0.431913370817314	0.36460335121461096	0.7044135804700442
gene_1082	NA	0.00288470973391833	0.43912420067013386	0.403736147496725	0.13299945495403528	0.0501808256295483	0.2952862782981629	TRUE	FALSE	FALSE	1	11.024808332597285	11.320887384421223	11.450329518515247	0.42552118591796173	0.43912420067013386	0.00288470973391833	2.5398978800124477	3.843667467270677
gene_1083	Reaction-zone specific	4.307175566119539e-11	0.7739234376312633	6.32006844408131e-13	0.8262679270607503	0.726876811374029	-0.05100736230765614	TRUE	TRUE	FALSE	2	10.07886514997955	10.04198143545937	10.740242839926907	0.6982614044675373	0.8262679270607503	6.32006844408131e-13	12.199278218438204	14.550075477027242
gene_1084	Reaction-zone specific	7.496867157626e-4	-0.5149266662041008	1.02286856053009e-6	-0.7402772524717721	0.186375128858012	0.21154034686974857	TRUE	TRUE	FALSE	2	10.937276836359633	11.145084613871287	10.488455886855304	0.656628727015983	0.7402772524717721	1.02286856053009e-6	5.990180169908528	8.127363401868056
gene_1085	Multi-region differential response	4.04875267103911e-20	0.9509865637095016	9.181847508402907e-12	0.7067993176249477	0.0352208875482219	0.2329521095828568	TRUE	TRUE	TRUE	3	12.102686297095325	12.332679358734177	13.028882942212299	0.9261966451169741	0.9509865637095016	4.04875267103911e-20	19.392678752469347	22.220848525005323
gene_1086	NA	0.180941830896919	0.2177829172001362	0.474757286067336	-0.12089197963367553	0.034483287378312	0.334329863473511	FALSE	FALSE	TRUE	1	12.67880325465912	13.039907906726988	12.920919547682763	0.36110465206786735	0.334329863473511	0.034483287378312	1.4623913384910017	2.492155717505891
gene_1087	Plate-wide response	0.452924943500942	0.06068979267833207	0.0198714242423579	-0.16703076331231873	0.0012750712982991	0.22662518391538283	FALSE	TRUE	TRUE	2	10.709652602132861	10.90861427111661	10.761856360564778	0.198961668983749	0.22662518391538283	0.0012750712982991	2.8944655300597275	3.546677566874242
gene_1088	Reaction-zone specific	6.48117690426783e-34	0.9429438025990058	4.97271584839155e-37	0.957933588118462	0.886875099819023	-0.01450221812011189	TRUE	TRUE	FALSE	2	10.787065389242583	10.77079331527571	11.63532587534875	0.8645325600730391	0.957933588118462	4.97271584839155e-37	36.30340635657339	39.08380609288335
gene_1089	Reaction-zone specific	2.79228052874624e-9	-0.7336627906542581	1.11679219467513e-5	-0.53783966852619	0.152052191498761	-0.18150662418698948	TRUE	TRUE	FALSE	2	10.210936080112853	10.051908793896224	9.636611965531197	0.5743241145816569	0.7336627906542581	2.79228052874624e-9	8.554040952106783	10.595690647996957
gene_1090	Non-contact specific	0.00124768138064243	-0.2684880722894741	0.515922368464509	-0.05992964022980279	0.0127303217368011	-0.20667068953397655	TRUE	FALSE	TRUE	2	11.04726822306838	10.85919819647352	10.807757217006072	0.23951100606230824	0.2684880722894741	0.00124768138064243	2.9038963059161134	3.6803834565573696
gene_1091	NA	0.744491709430114	0.09320911471956078	0.997398486798346	0.0016460345100946501	0.749353015177409	0.08725101199065032	FALSE	FALSE	FALSE	0	7.904768361896091	7.943263930191763	7.943331560594756	0.038563198698665424	0.09320911471956078	0.744491709430114	0.1281401341358492	0.3531215622736362
