gene_id	baseMean	dispersion	maxCooks	betaConverged
gene_346	1.15522917446899	4.61897693517373	1.8452062272463	TRUE
gene_347	967.195694078399	0.0105345968682283	0.137032682125291	TRUE
gene_348	1294.24393644929	0.00317722536493677	0.0215219108912687	TRUE
gene_349	1647.25921200775	0.00913153186117925	0.117337364779541	TRUE
gene_350	706.487205204096	0.0128853374724526	0.240322365477531	TRUE
gene_351	2179.55276527088	0.0105309868079614	0.12266759216164	TRUE
gene_352	7831.12752867542	0.0080486658600839	0.120764256362119	TRUE
gene_353	507.044736926542	0.00619221678811486	0.0448613887745685	TRUE
gene_354	588.58114278173	0.01092572316661	0.198445663372747	TRUE
gene_355	1291.85603630612	0.00323327544902766	0.0139596978343766	TRUE
gene_356	2349.01358578762	0.00477469598991154	0.0376927006585248	TRUE
gene_357	829.96042670879	0.00447687018619573	0.0303708826125154	TRUE
gene_358	1727.99228798486	0.00950534042032394	0.183386749895053	TRUE
gene_359	207.419640221375	0.0208093415281829	0.251648436187903	TRUE
gene_360	1161.40534135176	0.0060374897046932	0.0794615785534241	TRUE
gene_361	4591.49305972771	0.00251297689238384	0.0165313089939359	TRUE
gene_362	1972.36802667625	0.00783399295662166	0.101379868256557	TRUE
gene_363	333.160237539613	0.0100096517931973	0.084236347496467	TRUE
gene_364	1332.52084826928	0.00698574390133923	0.0953919461820981	TRUE
gene_365	7084.53805422322	0.00644827023141192	0.0753801084414242	TRUE
gene_366	1501.63921948922	0.00315358911963761	0.0174968495273227	TRUE
gene_367	1106.69987679716	0.00600684836239608	0.0984064761556649	TRUE
gene_368	3143.96700099581	0.00883749457947736	0.0967500743856971	TRUE
gene_369	1581.21016856927	0.00290516715264436	0.0111539117122891	TRUE
gene_370	13395.6720244833	0.0132617722790465	0.20650718148718	TRUE
gene_371	528.108947336112	0.0114515048874089	0.125685532564343	TRUE
gene_372	1426.03280568635	0.00348276530959624	0.0216150926069971	TRUE
gene_373	1127.29371437848	0.0129048519312518	0.205952646061756	TRUE
gene_374	3429.30513422561	0.00264954164320785	0.0123200916345171	TRUE
gene_375	4669.41436540454	0.00991823813539322	0.126919930072721	TRUE
gene_376	106.555283345809	0.017254936293588	0.0900264612258363	TRUE
gene_377	2839.54580171215	0.00896404982258695	0.11929441579769	TRUE
gene_378	3012.22813178741	0.00725110461503606	0.10845158973417	TRUE
gene_379	705.449762199456	0.0142537752798072	0.247728037575011	TRUE
gene_380	409.87699770071	0.0157608040565371	0.259137484251885	TRUE
gene_381	2842.76822398504	0.0102224843829665	0.148933676724416	TRUE
gene_382	1333.87026795713	0.0104669966185867	0.16362007136302	TRUE
gene_383	671.223049447078	0.0048296711776914	0.0358740682424318	TRUE
gene_384	3950.19915700545	0.00338072869365472	0.0257590294723462	TRUE
gene_385	1548.84463955214	0.0220072118224045	0.550082570423384	TRUE
gene_386	4761.26449876394	0.0116239332211997	0.162996180450408	TRUE
gene_387	3453.90022451357	0.0111300247043296	0.196434775493287	TRUE
gene_388	8349.00192063415	0.00446922242136928	0.07006184042125	TRUE
gene_389	2563.74851102234	0.00548831747310688	0.0527000729410076	TRUE
gene_390	975.245639096084	0.00521571273978211	0.0715588345133612	TRUE
gene_391	1385.67546061373	0.00359217011288072	0.0313475034005294	TRUE
gene_392	13709.950494424	0.0108554917797916	0.163027126676594	TRUE
gene_393	7669.7638345728	0.00829171286734715	0.0714900644681803	TRUE
gene_394	503.189625613637	0.0156239263729512	0.138975424914567	TRUE
