gene_id	contrast	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	shrunk_log2FoldChange	shrunk_lfcSE
gene_110	interaction_vs_self	236.172248293771	-0.504088707965916	0.158243339055425	-3.18552876206283	0.00144489740463468	0.00302108494960256	-0.47810947921564834	0.15614565459084742
gene_111	interaction_vs_self	2633.09689554284	-0.94767136011409	0.105824188753884	-8.95514883008545	3.3927763063837397e-19	2.86694621743779e-18	-0.9343765983746591	0.10584415679931135
gene_112	interaction_vs_self	808.34149239839	-0.513504027699335	0.148907950590088	-3.44846615418746	5.6378012157495e-4	0.00126400152977518	-0.49215361200208974	0.14729756254983428
gene_113	interaction_vs_self	156.904381857223	-0.244205157500029	0.257144663220409	-0.949680053405233	0.342274847983283	0.421503769060121	-0.2070321039270493	0.23942158795339147
gene_114	interaction_vs_self	427.692995763476	0.877335681898911	0.185340581437171	4.73364049630071	2.20528187752527e-6	6.72026090125181e-6	0.8369013748877149	0.18563545498326015
gene_115	interaction_vs_self	822.219537277721	0.484364431472169	0.112901486424814	4.29015105832755	1.78551627151531e-5	4.87062437354081e-5	0.471235057902107	0.11201024194687559
gene_116	interaction_vs_self	493.470809668213	0.602052785144698	0.186451785663675	3.22899983500663	0.00124223966470448	0.00262168923320275	0.5640700805198526	0.1842989596724671
gene_117	interaction_vs_self	3848.17276503205	0.417709953925215	0.189983358340435	2.19866601777147	0.0279016789678212	0.0459569697834422	0.3879178876734222	0.18503312598846366
gene_118	interaction_vs_self	269.729235023478	0.647334322218307	0.230249677818562	2.81144507280661	0.0049319510774642	0.00932571266249029	0.5884353752171515	0.22681171976583175
gene_119	interaction_vs_self	310.978543281654	0.00938127366450048	0.148751602841746	0.0630667064104247	0.949713385937647	0.964702335780972	0.00893956723925879	0.1443256127100781
gene_120	interaction_vs_self	428.098134431179	0.491356317205973	0.153883755283401	3.19303565409529	0.00140785562346664	0.00294795600217085	0.46746032370117474	0.15168074860232464
