ID	Description	GeneRatio	BgRatio	RichFactor	FoldEnrichment	zScore	pvalue	p.adjust	qvalue	geneID	Count	contrast	gene_set	direction	significant_padj_0.05	pathway_class	pathway_type
Sphingoglycolipid metabolism	Sphingoglycolipid metabolism	16/430	42/1145	0.380952380952381	1.01439645625692	0.0736862932452201	0.530247739291843	0.89952741487009	0.857167398103355	gene_1150/gene_1311/gene_2113/gene_3431/gene_3677/gene_3900/gene_4490/gene_5129/gene_5130/gene_5359/gene_5364/gene_5597/gene_6354/gene_6533/gene_7534/gene_8301	16	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Inositol phosphate metabolism	Inositol phosphate metabolism	8/430	21/1145	0.380952380952381	1.01439645625692	0.0516150453030577	0.562365110841327	0.907722959023928	0.864977002504796	gene_1229/gene_3831/gene_3970/gene_4145/gene_5075/gene_6725/gene_7058/gene_7717	8	interaction_vs_self	significant	up	FALSE	Metabolism of Complex Lipids	METABOLIC
Riboflavin metabolism	Riboflavin metabolism	8/430	21/1145	0.380952380952381	1.01439645625692	0.0516150453030577	0.562365110841327	0.907722959023928	0.864977002504796	gene_1198/gene_2144/gene_2753/gene_3313/gene_4142/gene_5094/gene_5862/gene_7030	8	interaction_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
Histidine metabolism	Histidine metabolism	15/430	40/1145	0.375	0.998546511627907	-0.00725361728351259	0.56374373244644	0.907722959023928	0.864977002504796	gene_1207/gene_1531/gene_1968/gene_2043/gene_2632/gene_2762/gene_2889/gene_3587/gene_4055/gene_4567/gene_5063/gene_6340/gene_7563/gene_7764/gene_7769	15	interaction_vs_self	significant	up	FALSE	Amino Acid Metabolism	METABOLIC
One carbon pool by folate	One carbon pool by folate	5/430	13/1145	0.384615384615385	1.02415026833631	0.0678835650983572	0.577459986923881	0.914311645962812	0.87125541886761	gene_1986/gene_4718/gene_5342/gene_5992/gene_8349	5	interaction_vs_self	significant	up	FALSE	Metabolism of Cofactors and Vitamins	METABOLIC
2,4-Dichlorobenzoate degradation	2,4-Dichlorobenzoate degradation	3/430	8/1145	0.375	0.998546511627907	-0.00319794169961094	0.632114282347416	0.94292311350941	0.898519531986806	gene_4065/gene_5907/gene_6973	3	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Flavonoids, stilbene and lignin biosynthesis	Flavonoids, stilbene and lignin biosynthesis	13/430	36/1145	0.361111111111111	0.96156330749354	-0.181645944388663	0.634482290266748	0.94292311350941	0.898519531986806	gene_1531/gene_1687/gene_2632/gene_2703/gene_2753/gene_3594/gene_3671/gene_4310/gene_7160/gene_7224/gene_7242/gene_7738/gene_7764	13	interaction_vs_self	significant	up	FALSE	Biosynthesis of Secondary Metabolites	METABOLIC
Glyoxylate and dicarboxylate metabolism	Glyoxylate and dicarboxylate metabolism	5/430	14/1145	0.357142857142857	0.950996677740864	-0.143005407286217	0.655029182863863	0.94292311350941	0.898519531986806	gene_231/gene_320/gene_1596/gene_2603/gene_5506	5	interaction_vs_self	significant	up	FALSE	Carbohydrate Metabolism	METABOLIC
Methane metabolism	Methane metabolism	5/430	14/1145	0.357142857142857	0.950996677740864	-0.143005407286217	0.655029182863863	0.94292311350941	0.898519531986806	gene_320/gene_1531/gene_2632/gene_7764/gene_8349	5	interaction_vs_self	significant	up	FALSE	Energy Metabolism	METABOLIC
Toluene and xylene degradation	Toluene and xylene degradation	5/430	14/1145	0.357142857142857	0.950996677740864	-0.143005407286217	0.655029182863863	0.94292311350941	0.898519531986806	gene_3042/gene_3352/gene_7730/gene_7836/gene_8390	5	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
Benzoate degradation via CoA ligation	Benzoate degradation via CoA ligation	23/430	64/1145	0.359375	0.956940406976744	-0.274815535427993	0.65508342622759	0.94292311350941	0.898519531986806	gene_88/gene_184/gene_873/gene_965/gene_1082/gene_1114/gene_2029/gene_2941/gene_3769/gene_4108/gene_4308/gene_4337/gene_5027/gene_5827/gene_6196/gene_6198/gene_6203/gene_6534/gene_6979/gene_7226/gene_7836/gene_8033/gene_8370	23	interaction_vs_self	significant	up	FALSE	Biodegradation of Xenobiotics	METABOLIC
